brand_id, active,brand_name,is_deleted,description,category_id,flavour_id,created_at,is_deleted,description,flavour_name,updated_at, brand_id,is_active,id,created_at,description ,is_active ,is_deleted,name
108,1,MuGoods,0,Delicious snacks made with care.,58,134,1/18/2025 17:22,0,Fresh and crisp with fennel,Natural body lotions,1/18/2025 17:22,916,1,134,1/18/2025 17:22,Reliable tools and equipment for smarter living.,1,0,Fishing & Hunting
109,1,NuMedia,0,Beauty products for natural enhancement.,644,135,7/11/2024 8:49,0,Nutty and smooth with almond butter,Premium ski gear,7/11/2024 8:49,716,1,135,7/11/2024 8:49,Fun and educational unique offerings for children of all ages.,1,0,Survival Gear
110,1,XiFresh,0,Sports gear for professionals and enthusiasts.,863,136,11/22/2023 19:40,0,Sharp and pungent with garlic,Designer leather bags,11/22/2023 19:40,225,1,136,11/22/2023 19:40,Creative solutions for digital marketing to enhance productivity.,1,0,Tactical Equipment
111,1,OmicronCloth,0,Safe and fun toys for kids.,906,137,3/7/2025 10:16,0,Earthy and sweet with sweet potato,Healthy snack packs,3/7/2025 10:16,134,1,137,3/7/2025 10:16,Premium home and lifestyle products for modern businesses.,1,0,Photography Gear
112,1,PiHealth,0,Reliable tools for home and DIY.,676,138,2/26/2024 14:33,0,Sweet and floral with orange blossom honey,Organic baby products,2/26/2024 14:33,121,1,138,2/26/2024 14:33,Advanced technology-driven services for innovative solutions.,1,0,Video Equipment
113,1,RhoElectronics,0,Smart technology solutions for modern life.,88,139,6/11/2023 23:08,0,Bright and citrusy with lime leaf,Specialty coffee blends,6/11/2023 23:08,618,1,139,6/11/2023 23:08,Health and wellness products for premium experiences that promote wellness.,1,0,Computing
114,1,SigmaSnacks,0,Delicious and nutritious food products.,227,140,8/16/2025 5:52,0,Smooth and rich with dulce de leche,Quality running accessories,8/16/2025 5:52,941,1,140,8/16/2025 5:52,Eco-friendly solutions for unique offerings to reduce environmental impact.,1,0,Networking
115,1,TauBeauty,0,Fashionable clothing for trendsetters.,878,141,4/1/2024 16:18,0,Fruity and tart with gooseberry,Innovative wireless headphones,4/1/2024 16:18,732,1,141,4/1/2024 16:18,Fun and educational children of all ages for home and lifestyle products.,1,0,Storage Devices
116,1,UpsilonSports,0,Refreshing beverages crafted from natural ingredients.,154,142,10/24/2023 13:45,0,Spicy and warm with cinnamon bark,Comfortable yoga tops,10/24/2023 13:45,563,1,142,10/24/2023 13:45,Leading provider of innovative solutions for trendsetters.,1,0,Peripherals
117,1,PhiToys,0,Everyday essentials made with durability and style.,607,143,5/9/2025 19:54,0,Light and floral with elderflower syrup,Natural hair conditioners,5/9/2025 19:54,212,1,143,5/9/2025 19:54,Creative solutions for corporate efficiency designed for daily use.,1,0,Software & Apps
118,1,ChiTools,0,Digital media campaigns that engage and inspire.,853,144,1/29/2024 22:03,0,Sweet and creamy with panna cotta,Gourmet cheese assortments,1/29/2024 22:03,539,1,144,1/29/2024 22:03,High-quality fashion and apparel for modern businesses.,1,0,Mobile Devices
119,1,PsiHome,0,Fresh produce sourced from trusted farms.,724,145,7/5/2023 7:27,0,Bold and smoky with smoked sea salt,Outdoor travel backpacks,7/5/2023 7:27,401,1,145,7/5/2023 7:27,Specialty unique offerings sourced from trusted suppliers.,1,0,Wearables
120,1,OmegaCoffee,0,Comfortable and high-quality fabrics for all occasions.,59,146,9/25/2025 11:36,0,Tangy and fresh with bergamot,High-end audio systems,9/25/2025 11:36,599,1,146,9/25/2025 11:36,Reliable tools and equipment for innovative solutions.,1,0,Smart Home Devices
121,1,ApexJuice,0,Wellness products promoting health and vitality.,580,147,6/15/2024 20:42,0,Creamy and soft with mascarpone cheese,Handmade home accessories,6/15/2024 20:42,344,1,147,6/15/2024 20:42,Fun and educational home and lifestyle products for children of all ages.,1,0,Audio Equipment
122,1,NovaBakery,0,High-performance electronics for home and office.,677,148,2/28/2023 10:51,0,Fresh and crisp with apple slice,Sustainable gardening supplies,2/28/2023 10:51,512,1,148,2/28/2023 10:51,Creative solutions for cutting-edge designs to enhance productivity.,1,0,Television & Video
123,1,VegaPets,0,Tasty and healthy snack options for families.,766,149,12/7/2025 6:18,0,Nutty and rich with hazelnut spread,Delicious organic beverages,12/7/2025 6:18,234,1,149,12/7/2025 6:18,Health and wellness products for smarter living.,1,0,Car Electronics
124,1,LunaTech,0,Beauty products designed to enhance natural glow.,361,150,9/9/2024 17:26,0,Sharp and pungent with radish,Natural bath oils,9/9/2024 17:26,447,1,150,9/9/2024 17:26,Advanced technology-driven services for premium experiences.,1,0,Drones
125,1,OrionFoods,0,Sports equipment and apparel for professionals.,869,151,5/18/2023 12:47,0,Earthy and deep with roasted chestnut,Premium workout clothing,5/18/2023 12:47,641,1,151,5/18/2023 12:47,Leading provider of digital marketing for trendsetters.,1,0,3D Printing
126,1,StellarWear,0,Fun and safe toys for children of all ages.,781,152,7/13/2025 15:33,0,Sweet and juicy with raspberry,Designer men's accessories,7/13/2025 15:33,530,1,152,7/13/2025 15:33,Premium home and lifestyle products for balanced life.,1,0,Robotics
127,1,CosmoDrinks,0,Durable and reliable tools for DIY enthusiasts.,716,153,10/11/2024 23:59,0,Spicy and bold with Sichuan pepper,Healthy snack options,10/11/2024 23:59,577,1,153,10/11/2024 23:59,Fun and educational children of all ages for innovative solutions.,1,0,Office Furniture
128,1,QuantumGoods,0,Innovative smart home solutions for modern living.,92,154,1/29/2023 5:08,0,Light and citrusy with orange peel,Organic skincare products,1/29/2023 5:08,70,1,154,1/29/2023 5:08,Creative solutions for corporate efficiency to enhance productivity.,1,0,School Supplies
129,1,VertexMedia,0,Specialty coffee beans roasted to perfection.,451,155,2/17/2025 9:52,0,Buttery and smooth with shortbread crust,Specialty baking sets,2/17/2025 9:52,233,1,155,2/17/2025 9:52,High-quality home and lifestyle products crafted with care.,1,0,Books
130,1,NimbusFresh,0,Freshly squeezed juices with natural flavors.,746,156,5/23/2024 16:04,0,Juicy and tropical with guava,Quality yoga gear,5/23/2024 16:04,180,1,156,5/23/2024 16:04,Specialty fashion and apparel for modern businesses.,1,0,Magazines
131,1,HelixCloth,0,Artisan bakery products made daily with care.,341,157,9/30/2023 21:36,0,Smoky and intense with hickory smoke,Innovative smart gadgets,9/30/2023 21:36,94,1,157,9/30/2023 21:36,Reliable tools and equipment for unique offerings.,1,0,E-books
132,1,PinnacleHealth,0,Quality pet products for happy and healthy animals.,185,158,11/15/2025 8:23,0,Floral and delicate with rose petal,Comfortable winter wear,11/15/2025 8:23,275,1,158,11/15/2025 8:23,Fun and educational home and lifestyle products for children of all ages.,1,0,Comics
133,1,SummitElectronics,0,Contemporary fashion brands for modern lifestyles.,932,159,3/29/2024 13:57,0,Tangy and spicy with chipotle pepper,Natural beard balms,3/29/2024 13:57,819,1,159,3/29/2024 13:57,Eco-friendly solutions for digital marketing to reduce environmental impact.,1,0,Music
134,1,ZenithSnacks,0,Wide selection of books and educational materials.,647,160,8/16/2023 19:12,0,Creamy and sweet with vanilla custard,Gourmet dessert sauces,8/16/2023 19:12,932,1,160,8/16/2023 19:12,Health and wellness products for cutting-edge designs that promote wellness.,1,0,Instruments
135,1,HorizonBeauty,0,Sustainable energy solutions for homes and businesses.,873,161,6/7/2025 7:46,0,Fresh and bright with baby spinach,Outdoor fishing gear,6/7/2025 7:46,613,1,161,6/7/2025 7:46,Creative solutions for innovative solutions designed for daily use.,1,0,Recording Gear
136,1,AuroraSports,0,Comprehensive corporate efficiency solutions.,667,162,12/18/2024 15:39,0,Nutty and crunchy with roasted pecans,High-quality hiking boots,12/18/2024 15:39,397,1,162,12/18/2024 15:39,Leading provider of premium experiences for trendsetters.,1,0,DJ Equipment
137,1,SierraToys,0,Delicious food products for everyday kitchens.,450,163,4/14/2023 10:29,0,Sharp and aromatic with anise,Handcrafted pottery items,4/14/2023 10:29,436,1,163,4/14/2023 10:29,Specialty innovative solutions for smarter living.,1,0,Crafting Tools
138,1,TitanTools,0,Modern clothing line with cutting-edge designs.,821,164,1/2/2025 22:47,0,Earthy and robust with black garlic,Sustainable travel kits,1/2/2025 22:47,965,1,164,1/2/2025 22:47,High-quality corporate efficiency sourced from trusted suppliers.,1,0,Sewing & Knitting
139,1,AtlasHome,0,Refreshing beverages for all tastes.,964,165,7/26/2024 14:55,0,Light and fruity with pomegranate,Delicious vegan desserts,7/26/2024 14:55,456,1,165,7/26/2024 14:55,Fun and educational children of all ages for home and lifestyle products.,1,0,Painting & Drawing
140,1,FusionCoffee,0,Household essentials crafted with quality in mind.,37,166,11/6/2023 5:12,0,Spicy and warm with coriander,Natural body scrubs,11/6/2023 5:12,669,1,166,11/6/2023 5:12,Creative solutions for fashion and apparel to enhance productivity.,1,0,Scrapbooking
141,1,PrimeJuice,0,Creative media production and marketing campaigns.,414,167,3/23/2025 18:24,0,Sweet and rich with brown sugar,Premium ski equipment,3/23/2025 18:24,724,1,167,3/23/2025 18:24,Premium home and lifestyle products for innovative solutions.,1,0,Collectibles & Memorabilia
142,1,NextBakery,0,Fresh groceries sourced from trusted suppliers.,355,168,2/10/2024 6:07,0,Bold and smoky with smoked meat,Designer leather goods,2/10/2024 6:07,834,1,168,2/10/2024 6:07,Advanced technology-driven services for digital marketing.,1,0,Antiques
143,1,CorePets,0,High-quality fabrics for fashion and interior design.,131,169,6/21/2023 13:38,0,Tangy and fresh with passion fruit juice,Healthy energy snacks,6/21/2023 13:38,79,1,169,6/21/2023 13:38,Reliable tools and equipment for unique offerings.,1,0,Coins & Stamps
144,1,EpicTech,0,Innovative health and wellness solutions.,6,170,8/28/2025 11:40,0,Creamy and smooth with Greek yogurt,Organic baby apparel,8/28/2025 11:40,388,1,170,8/28/2025 11:40,Fun and educational home and lifestyle products for children of all ages.,1,0,Toys
145,1,AlphaFoods,0,Electronics combining style and performance.,524,171,4/19/2024 20:53,0,Fresh and crisp with celery,Specialty espresso machines,4/19/2024 20:53,265,1,171,4/19/2024 20:53,Creative solutions for cutting-edge designs designed for daily use.,1,0,Action Figures
146,1,BetaWear,0,Delicious and nutritious snacks for all ages.,107,172,10/3/2023 17:14,0,Nutty and smooth with peanut butter,Quality running shoes,10/3/2023 17:14,865,1,172,10/3/2023 17:14,Health and wellness products for premium experiences that promote wellness.,1,0,Dolls
147,1,GammaDrinks,0,Beauty products that inspire confidence.,413,173,5/20/2025 12:25,0,Sharp and pungent with horseradish cream,Innovative smartphone cases,5/20/2025 12:25,905,1,173,5/20/2025 12:25,Leading provider of innovative solutions for modern businesses.,1,0,Building Sets
148,1,DeltaGoods,0,High-quality sports gear for champions.,900,174,1/4/2024 7:46,0,Earthy and sweet with caramelized onion,Comfortable athletic socks,1/4/2024 7:46,129,1,174,1/4/2024 7:46,Specialty fashion and apparel for balanced life.,1,0,Outdoor Play
149,1,EpsilonMedia,0,Fun and safe toys for children everywhere.,122,175,7/16/2023 21:19,0,Sweet and floral with lavender syrup,Natural lip care products,7/16/2023 21:19,23,1,175,7/16/2023 21:19,High-quality home and lifestyle products crafted with care.,1,0,Educational Toys
150,1,ZetaFresh,0,Precision tools for professionals and hobbyists.,883,176,9/8/2025 14:33,0,Bright and citrusy with grapefruit zest,Gourmet spice collections,9/8/2025 14:33,354,1,176,9/8/2025 14:33,Fun and educational children of all ages for smarter living.,1,0,Board Games
151,1,EtaCloth,0,Home products that combine design and functionality.,692,177,6/22/2024 8:51,0,Smooth and rich with butterscotch sauce,Outdoor camping supplies,6/22/2024 8:51,43,1,177,6/22/2024 8:51,Creative solutions for corporate efficiency sourced from trusted suppliers.,1,0,Puzzles
152,1,ThetaHealth,0,Specialty coffee for true connoisseurs.,142,178,2/6/2023 15:22,0,Fruity and tart with cherry,High-end fitness machines,2/6/2023 15:22,918,1,178,2/6/2023 15:22,Premium home and lifestyle products for trendsetters.,1,0,Party Supplies
153,1,IotaElectronics,0,Natural fruit juices packed with vitamins.,893,179,12/20/2025 19:07,0,Spicy and warm with turmeric,Handmade jewelry collections,12/20/2025 19:07,9,1,179,12/20/2025 19:07,Advanced technology-driven services for unique offerings.,1,0,Holiday Decorations
154,1,KappaSnacks,0,Freshly baked bread and pastries daily.,297,180,9/18/2024 12:46,0,Light and floral with chamomile tea,Sustainable fashion lines,9/18/2024 12:46,221,1,180,9/18/2024 12:46,Reliable tools and equipment for home and lifestyle products.,1,0,Gifts
155,1,LambdaBeauty,0,Pet care products for happy and healthy pets.,76,181,5/10/2023 6:39,0,Sweet and creamy with coconut cream,Delicious gluten-free snacks,5/10/2023 6:39,496,1,181,5/10/2023 6:39,Fun and educational children of all ages for innovative solutions.,1,0,Gift Cards
156,1,MuSports,0,Innovative technology solutions for modern living.,910,182,7/30/2025 21:48,0,Bold and smoky with mesquite BBQ,Natural skin care serums,7/30/2025 21:48,136,1,182,7/30/2025 21:48,Creative solutions for digital marketing to enhance productivity.,1,0,Greeting Cards
157,1,NuToys,0,High-quality food products for every kitchen.,455,183,10/1/2024 11:29,0,Tangy and fresh with lemon juice,Premium outdoor furniture,10/1/2024 11:29,610,1,183,10/1/2024 11:29,Health and wellness products for balanced life.,1,0,Wrapping Supplies
158,1,XiTools,0,Fashion-forward clothing for trendsetters.,436,184,1/7/2023 14:05,0,Creamy and soft with brie cheese,Designer fashion jewelry,1/7/2023 14:05,54,1,184,1/7/2023 14:05,Leading provider of cutting-edge designs for modern businesses.,1,0,Travel Accessories
159,1,OmicronHome,0,Refreshing drinks made with natural ingredients.,331,185,2/28/2025 17:51,0,Fresh and crisp with romaine lettuce,Healthy protein shakes,2/28/2025 17:51,235,1,185,2/28/2025 17:51,Specialty innovative solutions designed for daily use.,1,0,Luggage
160,1,PiCoffee,0,Everyday essentials designed for quality and convenience.,887,186,5/7/2024 7:04,0,Nutty and rich with walnut butter,Organic hair treatments,5/7/2024 7:04,183,1,186,5/7/2024 7:04,High-quality corporate efficiency crafted with care.,1,0,Backpacks
161,1,RhoJuice,0,Digital media solutions that engage audiences.,912,187,9/22/2023 22:14,0,Sharp and pungent with mustard seed,Specialty cocktail mixers,9/22/2023 22:14,555,1,187,9/22/2023 22:14,Fun and educational home and lifestyle products for children of all ages.,1,0,Travel Gear
162,1,SigmaBakery,0,Fresh and organic produce delivered daily.,203,188,11/10/2025 15:43,0,Earthy and deep with porcini mushroom,Quality outdoor apparel,11/10/2025 15:43,380,1,188,11/10/2025 15:43,Creative solutions for premium experiences for trendsetters.,1,0,Maps & Guides
163,1,TauPets,0,Comfortable and stylish clothing options.,190,189,3/16/2024 10:58,0,Sweet and juicy with apricot,Innovative fitness tools,3/16/2024 10:58,7,1,189,3/16/2024 10:58,Advanced technology-driven services for smarter living.,1,0,Car Accessories
164,1,UpsilonTech,0,Health supplements for a better lifestyle.,204,190,8/27/2023 19:37,0,Spicy and bold with black peppercorn,Comfortable loungewear,8/27/2023 19:37,528,1,190,8/27/2023 19:37,Reliable tools and equipment for unique offerings.,1,0,Motorcycle Gear
165,1,PhiFoods,0,Electronics designed for modern needs.,281,191,6/4/2025 8:06,0,Light and citrusy with lime zest,Natural facial cleansers,6/4/2025 8:06,858,1,191,6/4/2025 8:06,Specialty fashion and apparel sourced from trusted suppliers.,1,0,Truck Accessories
166,1,ChiWear,0,Delicious snacks made with care and quality.,489,192,12/10/2024 22:19,0,Buttery and smooth with pastry crust,Gourmet baking ingredients,12/10/2024 22:19,510,1,192,12/10/2024 22:19,Health and wellness products for innovative solutions that promote wellness.,1,0,Boating & Marine
167,1,PsiDrinks,0,Beauty products that enhance natural beauty.,211,193,4/4/2023 13:24,0,Juicy and tropical with mango puree,Outdoor picnic sets,4/4/2023 13:24,412,1,193,4/4/2023 13:24,Fun and educational children of all ages for home and lifestyle products.,1,0,RV Supplies
168,1,OmegaGoods,0,Sports gear and equipment for enthusiasts.,851,194,1/21/2025 5:50,0,Smoky and intense with smoked ham,High-quality sportswear,1/21/2025 5:50,352,1,194,1/21/2025 5:50,Creative solutions for corporate efficiency designed for daily use.,1,0,Pet Food
169,1,ApexMedia,0,Fun and educational toys for children.,197,195,7/14/2024 17:42,0,Floral and delicate with jasmine tea,Handcrafted wooden toys,7/14/2024 17:42,1,1,195,7/14/2024 17:42,Leading provider of digital marketing for modern businesses.,1,0,Pet Toys
